Facility_ID,facility_name,f_lng,f_lat,Facility_Type,Material,Year,SA_address,Tonnage,Direction,Destiny,SA_lat,SA_lng
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Masonry,2019,"Nassau County, NY, USA",2973,Incoming,,40.6546145,-73.5594128
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt and Road Material,2020,"Nassau County, NY, USA",1386,Incoming,,40.6546145,-73.5594128
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt and Road Material,2020,"Suffolk County, NY, USA",1386,Incoming,,40.9848784,-72.6151169
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2020,"Nassau County, NY, USA",1322,Incoming,,40.6546145,-73.5594128
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2020,"Suffolk County, NY, USA",1322,Incoming,,40.9848784,-72.6151169
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Masonry,2020,"Nassau County, NY, USA",3033,Incoming,,40.6546145,-73.5594128
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Masonry,2020,"Suffolk County, NY, USA",3033,Incoming,,40.9848784,-72.6151169
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,"Rock, Stone, and Gravel",2020,"Nassau County, NY, USA",467,Incoming,,40.6546145,-73.5594128
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,"Rock, Stone, and Gravel",2020,"Suffolk County, NY, USA",467,Incoming,,40.9848784,-72.6151169
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt Pavement,2020,"Manhattan, New York, NY, USA",108,Outgoing,Recycled,40.7830603,-73.9712488
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2020,"Manhattan, New York, NY, USA",611,Outgoing,Recycled,40.7830603,-73.9712488
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Other Masonry Materials,2020,"Manhattan, New York, NY, USA",5132,Outgoing,Recycled,40.7830603,-73.9712488
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt Pavement,2019,"Suffolk County, NY, USA",650,Outgoing,Recycled,40.9848784,-72.6151169
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt Pavement,2019,"Nassau County, NY, USA",650,Outgoing,Recycled,40.6546145,-73.5594128
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA",1112,Outgoing,Recycled,40.9848784,-72.6151169
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2019,"Nassau County, NY, USA",1112,Outgoing,Recycled,40.6546145,-73.5594128
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Other Masonry Materials,2019,"Suffolk County, NY, USA",2363,Outgoing,Recycled,40.9848784,-72.6151169
[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Other Masonry Materials,2019,"Nassau County, NY, USA",2363,Outgoing,Recycled,40.6546145,-73.5594128
[52W08],Winters Bros Waste Systems of LI LLC Excel TS,-72.9871221,40.81724138,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",17895.23,Incoming,,40.7830603,-73.9712488
[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",18498.8,Outgoing,Transferred,40.8007112,-72.9232204
[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",18498.8,Outgoing,Transferred,40.7433395,-73.4136276
[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA",18498.8,Outgoing,Transferred,40.7395179,-73.3767253
[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"82 Old Dock Rd # A, Yaphank, NY 11980, USA",18498.8,Outgoing,Transferred,40.810894,-72.9450531
[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Metal,2019,"71 Peconic Ave, Medford, NY 11763, USA",266.4,Outgoing,Recycled,40.8177235,-72.9748653
[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Wire,2019,"12 Mill Brook Rd, Plainfield, CT 06374, USA",458.54,Outgoing,Recycled,41.6640548,-71.9243392
[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Bronx, NY, USA",17862.49,Incoming,,40.8447819,-73.8648268
[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Queens, NY, USA",17862.49,Incoming,,40.7282239,-73.7948516
[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Manhattan, New York, NY, USA",17862.49,Incoming,,40.7830603,-73.9712488
[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Brooklyn, NY, USA",17862.49,Incoming,,40.6781784,-73.9441579
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Brooklyn, NY, USA",73.7,Incoming,,40.6781784,-73.9441579
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Manhattan, New York, NY, USA",73.7,Incoming,,40.7830603,-73.9712488
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Queens, NY, USA",73.7,Incoming,,40.7282239,-73.7948516
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Bronx, NY, USA",73.7,Incoming,,40.8447819,-73.8648268
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Staten Island, NY, USA",73.7,Incoming,,40.5795317,-74.1502007
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",619217.5,Incoming,,40.6781784,-73.9441579
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",619217.5,Incoming,,40.7830603,-73.9712488
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",619217.5,Incoming,,40.7282239,-73.7948516
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Bronx, NY, USA",619217.5,Incoming,,40.8447819,-73.8648268
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Staten Island, NY, USA",619217.5,Incoming,,40.5795317,-74.1502007
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Concrete,2019,"594 Scholes St, Brooklyn, NY 11237, USA",73.7,Incoming,,40.7119293,-73.9240417
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Asphalt Pavement,2019,"3798 Railroad Ave, Long Island City, NY 11101, USA",169.3,Outgoing,Recycled,40.731602,-73.938418
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Asphalt Pavement,2019,"Bronx, NY, USA",169.3,Outgoing,Recycled,40.8447819,-73.8648268
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Asphalt Pavement,2019,"350 Neelytown Rd, Montgomery, NY 12549, USA",169.3,Outgoing,Recycled,41.4913018,-74.2282736
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Bulk Metal (from C&D Debris),2019,"540 Kingsland Ave, Brooklyn, NY 11222, USA",1350,Outgoing,Recycled,40.7351828,-73.944634
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Brooklyn, NY, USA",501451.9,Outgoing,Recycled,40.6781784,-73.9441579
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Manhattan, New York, NY, USA",501451.9,Outgoing,Recycled,40.7830603,-73.9712488
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Queens, NY, USA",501451.9,Outgoing,Recycled,40.7282239,-73.7948516
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Bronx, NY, USA",501451.9,Outgoing,Recycled,40.8447819,-73.8648268
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Colonie, NY 12205, USA",501451.9,Outgoing,Recycled,42.7178558,-73.8334554
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Newark, NJ, USA",501451.9,Outgoing,Recycled,40.735657,-74.1723667
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Monroe County, PA, USA",501451.9,Outgoing,Recycled,41.0458376,-75.2479061
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Port Of Coeymans, 12045, 2170 River Rd, Ravena, NY 12143, USA",501451.9,Outgoing,Recycled,42.4884083,-73.7927763
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"1 Madison St #300, Troy, NY 12180, USA",501451.9,Outgoing,Recycled,42.7189331,-73.6983489
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"12 E 2nd St, Bayonne, NJ 07002, USA",501451.9,Outgoing,Recycled,40.647293,-74.123146
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Brooklyn, NY, USA",8903.8,Outgoing,Recycled,40.6781784,-73.9441579
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Manhattan, New York, NY, USA",8903.8,Outgoing,Recycled,40.7830603,-73.9712488
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Queens, NY, USA",8903.8,Outgoing,Recycled,40.7282239,-73.7948516
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Bronx, NY, USA",8903.8,Outgoing,Recycled,40.8447819,-73.8648268
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Colonie, NY 12205, USA",8903.8,Outgoing,Recycled,42.7178558,-73.8334554
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Newark, NJ, USA",8903.8,Outgoing,Recycled,40.735657,-74.1723667
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Monroe County, PA, USA",8903.8,Outgoing,Recycled,41.0458376,-75.2479061
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Rock,2019,"Brooklyn, NY, USA",40946.3,Outgoing,Recycled,40.6781784,-73.9441579
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Rock,2019,"Manhattan, New York, NY, USA",40946.3,Outgoing,Recycled,40.7830603,-73.9712488
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Rock,2019,"Queens, NY, USA",40946.3,Outgoing,Recycled,40.7282239,-73.7948516
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Rock,2019,"Bronx, NY, USA",40946.3,Outgoing,Recycled,40.8447819,-73.8648268
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Rock,2019,"4 Arrowhead Ln, Cohoes, NY 12047, USA",40946.3,Outgoing,Recycled,42.808283,-73.733329
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Rock,2019,"Newark, NJ, USA",40946.3,Outgoing,Recycled,40.735657,-74.1723667
[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Rock,2019,"Monroe County, PA, USA",40946.3,Outgoing,Recycled,41.0458376,-75.2479061
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",57994.04,Incoming,,40.7830603,-73.9712488
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Construction and Demolition Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",56803.57,Outgoing,Disposed,40.7614568,-73.4349464
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Construction and Demolition Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",56803.57,Outgoing,Disposed,40.7433395,-73.4136276
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Construction and Demolition Debris,2019,"Pennsylvania, USA",56803.57,Outgoing,Disposed,41.2033216,-77.1945247
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Construction and Demolition Debris,2019,"43 Manning Ridge Rd, Painted Post, NY 14870, USA",56803.57,Outgoing,Disposed,42.2024643,-77.1143382
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Construction and Demolition Debris,2019,"6653 Herdman Rd, Angelica, NY 14709, USA",56803.57,Outgoing,Disposed,42.2872962,-78.0064392
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Bulk Metal (from C&D Debris),2019,"5811 Preston Ct, Brooklyn, NY 11234, USA",886.67,Outgoing,Recycled,40.6405249,-73.9210109
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Bulk Metal (from C&D Debris),2019,"2994 Cropsey Ave, Brooklyn, NY 11214, USA",886.67,Outgoing,Recycled,40.58175,-73.9863227
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Aluminium,2019,"543 Smith St, Brooklyn, NY 11231, USA",341.55,Outgoing,Recycled,40.673248,-73.998345
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Unadulterated Wood,2019,"445 Horseblock Road, Yaphank, NY 11980, USA",90.08,Outgoing,Recycled,40.8042467,-72.9196588
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"140 Old Northport Rd, Kings Park, NY 11754, USA",59265.26,Outgoing,Recycled,40.878963,-73.2834139
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"1446 NY-212, Saugerties, NY 12477, USA",59265.26,Outgoing,Recycled,42.0614811,-74.0583501
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"Oceanside, NY, USA",59265.26,Outgoing,Recycled,40.6387141,-73.6401296
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"2335 Applebutter Rd, Bethlehem, PA 18015, USA",59265.26,Outgoing,Recycled,40.6239686,-75.3076904
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"52 Comsewogue Rd, Setauket- East Setauket, NY 11733, USA",59265.26,Outgoing,Recycled,40.934521,-73.0862424
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"3968 Middle Country Rd, Calverton, NY 11933, USA",59265.26,Outgoing,Recycled,40.9337951,-72.7602838
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"100 Planten Ave, Prospect Park, NJ 07508, USA",59265.26,Outgoing,Recycled,40.9377254,-74.1732461
[24W43],ATLAS Roll-Off Corp,-73.87402382,40.66084336,Transfer Facility,Concrete,2019,"3 Railroad Pl, Maspeth, NY 11378, USA",59265.26,Outgoing,Recycled,40.7239583,-73.9166011
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",106811.18,Incoming,,40.6781784,-73.9441579
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",106811.18,Incoming,,40.7282239,-73.7948516
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,General C&D Debris,2019,"Bronx, NY, USA",106811.18,Incoming,,40.8447819,-73.8648268
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",106811.18,Incoming,,40.7830603,-73.9712488
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,General C&D Debris,2019,"Staten Island, NY, USA",106811.18,Incoming,,40.5795317,-74.1502007
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,Bulk Metal (from CD debris),2019,"340 Maspeth Ave, Brooklyn, NY 11211, USA",3949.36,Outgoing,Recycled,40.7180441,-73.9304706
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,Rock,2019,"200 Bloomfield Ave, Staten Island, NY 10314, USA",2144.25,Outgoing,Recycled,40.612779,-74.1861179
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,OCC,2019,"Maspeth, NY 11378, USA",1326.86,Outgoing,Disposed,40.7179344,-73.9218974
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",85547.95,Outgoing,Disposed,40.8007112,-72.9232204
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1061 State Rte 1006, Port Carbon, PA 17965, USA",85547.95,Outgoing,Disposed,40.7384033,-76.1545867
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",85547.95,Outgoing,Disposed,40.7433395,-73.4136276
[24W36],Brooklyn C&D LLC,-73.93667008,40.72433456,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"620 Newville Rd, Newburg, PA 17240, USA",85547.95,Outgoing,Diposed,40.1432771,-77.5044292
[03W94],Castle Hill Recycling,-73.84351739,40.82959276,Transfer Facility,General C&D Debris,2020,"Bronx, NY, USA",84238,Incoming,,40.8447819,-73.8648268
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",372830.41,Incoming,,40.6781784,-73.9441579
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,General C&D Debris,2019,"Staten Island, NY, USA",372830.41,Incoming,,40.5795317,-74.1502007
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,General C&D Debris,2019,"Nassau County, NY, USA",372830.41,Incoming,,40.6546145,-73.5594128
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,General C&D Debris,2019,"Westchester County, NY, USA",372830.41,Incoming,,41.1220194,-73.7948516
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,General C&D Debris,2019,"Middlesex County, NJ, USA",372830.41,Incoming,,40.4111363,-74.3587473
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",372830.41,Incoming,,40.7282239,-73.7948516
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Rock and Dirt,2019,"350 Neelytown Rd, Montgomery, NY 12549, USA",127395,Outgoing,Recycled,41.4913018,-74.2282736
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Rock and Dirt,2019,"Industrial Loop W, Staten Island, NY 10309, USA",127395,Outgoing,Recycled,40.5509176,-74.2329233
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Rock and Dirt,2019,"2989 Delsea Dr, Franklinville, NJ 08322, USA",127395,Outgoing,Recycled,39.629388,-75.0845682
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Rock and Dirt,2019,"1446 NY-212, Saugerties, NY 12477, USA",127395,Outgoing,Recycled,42.0614811,-74.0583501
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Rock and Dirt,2019,"Pipe Mill Rd, Falls Township, PA 19067, USA",127395,Outgoing,Recycled,40.1685856,-74.750175
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Rock and Dirt,2019,"246 Gale Rd, Mongaup Valley, NY 12762, USA",127395,Outgoing,Recycled,41.679182,-74.768771
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Bulk Metal (from C&D Debris),2019,"538 Stewart Ave, Brooklyn, NY 11222, USA",30616.25,Outgoing,Recycled,40.725765,-73.933024
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Waste Wood,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",76398.45,Outgoing,Disposed,40.7614568,-73.4349464
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Waste Wood,2019,"43 Manning Ridge Rd, Painted Post, NY 14870, USA",76398.45,Outgoing,Disposed,42.2024643,-77.1143382
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Waste Wood,2019,"1879 NY-5, Stanley, NY 14561, USA",76398.45,Outgoing,Disposed,42.8602701,-77.0812026
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Waste Wood,2019,"6653 Herdman Rd, Angelica, NY 14709, USA",76398.45,Outgoing,Disposed,42.2872962,-78.0064392
[24W26],City Recycling Corp,-73.93224559,40.72482521,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",106133.95,Outgoing,Disposed,40.7614568,-73.4349464
[31W13],Con Edison - Fill Transfer Station #8,-73.97470432,40.72965135,Transfer Facility,Asphalt and Road Material,2019,"Manhattan, New York, NY, USA",9622,Incoming,,40.7830603,-73.9712488
[31W13],Con Edison - Fill Transfer Station #8,-73.97470432,40.72965135,Transfer Facility,Street Excavation Material,2019,"475 Exterior Street, Bronx, NY 10451, USA",7579,Outgoing,Disposed,40.8187142,-73.9304924
[31W13],Con Edison - Fill Transfer Station #8,-73.97470432,40.72965135,Transfer Facility,Street Excavation Material,2019,"540 Kingsland Ave, Brooklyn, NY 11222, USA",7579,Outgoing,Recycled,40.7351828,-73.944634
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",376299,Incoming,,40.7830603,-73.9712488
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Other Masonry Materials,2019,"75 Crows Mill Rd, Keasbey, NJ 08832, USA",29798,Outgoing,Recycled,40.5142895,-74.3090997
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Other Masonry Materials,2019,"2335 Applebutter Rd, Bethlehem, PA 18015, USA",29798,Outgoing,Recycled,40.6239686,-75.3076904
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Limited-Use Fill,2019,"PA-171, Carbondale, PA 18407, USA",39175,Outgoing,Recycled,41.618442,-75.486727
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Gravel,2019,"503 Monroeville Rd, Swedesboro, NJ 08085, USA",10495,Outgoing,Recycled,39.711399,-75.2805404
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Gravel,2019,"Pipe Mill Rd, Falls Township, PA 19067, USA",10495,Outgoing,Recycled,40.1685856,-74.750175
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Concrete,2019,"66 Old Country Rd, Westhampton, NY 11977, USA",41716,Outgoing,Recycled,40.8271155,-72.6747392
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Bulk Metal (from C&D Debris),2019,"5811 Preston Ct, Brooklyn, NY 11234, USA",34279,Outgoing,Recycled,40.6405249,-73.9210109
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Bulk Metal (from C&D Debris),2019,"54 Kinkel St, Westbury, NY 11590, USA",34279,Outgoing,Recycled,40.7558583,-73.5619321
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Bulk Metal (from C&D Debris),2019,"4216 S Clinton Ave, South Plainfield, NJ 07080, USA",34279,Outgoing,Recycled,40.5626326,-74.4300356
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Bulk Metal (from C&D Debris),2019,"700 Commercial Ave, Garden City, NY 11530, USA",34279,Outgoing,Recycled,40.7288016,-73.6073711
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Bulk Metal (from C&D Debris),2019,"850 Edgewater Rd, Bronx, NY 10474, USA",34279,Outgoing,Recycled,40.8187393,-73.8828863
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"Pennsylvania, USA",180432,Outgoing,Diposed,41.2033216,-77.1945247
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",180432,Outgoing,AOC,40.7614568,-73.4349464
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"4708 Town Line Rd, McGraw, NY 13101, USA",180432,Outgoing,AOC,42.6305122,-76.0717697
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"New Jersey, USA",180432,Outgoing,AOC,40.0583238,-74.4056612
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",180432,Outgoing,AOC,40.8007112,-72.9232204
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"43 Manning Ridge Rd, Painted Post, NY 14870, USA",180432,Outgoing,Disposed,42.2024643,-77.1143382
