,Facility_ID,facility_name,f_lng,f_lat,Facility_Type,Material,Year,SA_address,Tonnage,Direction,Destiny,SA_lat,SA_lng
1119,[52T04],Tate Street Realty LLC,-73.07431628,40.78032995,Transfer Facility,Concrete,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",380,Outgoing,Recycled,40.7614568,-73.4349464
1120,[52T04],Tate Street Realty LLC,-73.07431628,40.78032995,Transfer Facility,Concrete,2019,"140 Old Northport Rd, Kings Park, NY 11754, USA",380,Outgoing,Recycled,40.8698165,-73.2632603
1121,[52T04],Tate Street Realty LLC,-73.07431628,40.78032995,Transfer Facility,Soil,2019,"140 Old Northport Rd, Kings Park, NY 11754, USA",72.36,Outgoing,Recycled,40.8698165,-73.2632603
1122,[52T04],Tate Street Realty LLC,-73.07431628,40.78032995,Transfer Facility,Unadulterated Wood,2019,"88 Old Dock Rd, Yaphank, NY 11980, USA",387.18,Outgoing,Recycled,40.8110158,-72.943333
1123,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Concrete,2019,"Oyster Bay, NY, USA",1875,Incoming,Unknown,40.7893778,-73.5358541
1124,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Concrete,2019,"Glen Cove, NY, USA",1875,Incoming,Unknown,40.8623217,-73.6337389
1125,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Concrete,2019,"Hempstead, NY, USA",1875,Incoming,Unknown,40.6450219,-73.6339087
1126,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Concrete,2019,"Long Beach, NY, USA",1875,Incoming,Unknown,40.5884373,-73.657908
1127,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Concrete,2019,"Huntington, NY, USA",1875,Incoming,Unknown,40.8681539,-73.425676
1128,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Soil,2019,"Oyster Bay, NY, USA",1290,Incoming,Unknown,40.7893778,-73.5358541
1129,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Soil,2019,"Glen Cove, NY, USA",1290,Incoming,Unknown,40.8623217,-73.6337389
1130,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Soil,2019,"Hempstead, NY, USA",1290,Incoming,Unknown,40.6450219,-73.6339087
1131,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Soil,2019,"Long Beach, NY, USA",1290,Incoming,Unknown,40.5884373,-73.657908
1132,[30W51R],Truckin Construction Corp,-73.64836646,40.83325441,Transfer Facility,Soil,2019,"Huntington, NY, USA",1290,Incoming,Unknown,40.8681539,-73.425676
1133,[52W66],Waste Sorting Corp,-73.11717602,40.79341425,Transfer Facility,General C&D Debris,2019,"401 Main St, Islip, NY 11751, USA",294.21,Incoming,Unknown,40.7294056,-73.2166187
1134,[52W66],Waste Sorting Corp,-73.11717602,40.79341425,Transfer Facility,Bulk Metal (from CD debris),2019,"1120 Lincoln Ave, Holbrook, NY 11741, USA",14.685,Outgoing,Recycled,40.775984,-73.0844633
1135,[52W66],Waste Sorting Corp,-73.11717602,40.79341425,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"43 Manning Ridge Rd, Painted Post, NY 14870, USA",854.56,Outgoing,Disposed,42.2024643,-77.1143382
1136,[52W66],Waste Sorting Corp,-73.11717602,40.79341425,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",854.56,Outgoing,Disposed,40.7433395,-73.4136276
1137,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,General C&D Debris,2020,"Nassau County, NY, USA",119061.14,Incoming,Unknown,40.6546145,-73.5594128
1138,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,General C&D Debris,2020,"Suffolk County, NY, USA",119061.14,Incoming,Unknown,40.9848784,-72.6151169
1139,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,General C&D Debris,2020,"Manhattan, New York, NY, USA",119061.14,Incoming,Unknown,40.7830603,-73.9712488
1140,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,General C&D Debris,2019,"Nassau County, NY, USA",49628.81,Incoming,Unknown,40.6546145,-73.5594128
1141,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,General C&D Debris,2019,"Suffolk County, NY, USA",49628.81,Incoming,Unknown,40.9848784,-72.6151169
1142,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",49628.81,Incoming,Unknown,40.7830603,-73.9712488
1143,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Construction & Demolition (C&D) Debris,2020,"1633 New Hwy, Farmingdale, NY 11735, USA",15480.22,Outgoing,Transferred,40.7433395,-73.4136276
1144,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Construction & Demolition (C&D) Debris,2020,"136 Spagnoli Rd, Melville, NY 11747, USA",12704.04,Outgoing,Disposed,40.7614568,-73.4349464
1145,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Bulk Metal (from C&D Debris),2020,"125 Hopper St, Westbury, NY 11590, USA",35185.39,Outgoing,Recycled,40.7574934,-73.5661563
1146,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Concrete,2020,"5 Grucci Ln, Yaphank, NY 11980, USA",33705.36,Outgoing,Recycled,40.8137588,-72.9320983
1147,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Other Masonry Materials,2020,"5 Grucci Ln, Yaphank, NY 11980, USA",20420,Outgoing,Recycled,40.8137588,-72.9320983
1148,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Stumps & Branches,2020,"100 Urban Ave, Westbury, NY 11590, USA",1566.13,Outgoing,Vigliotti,40.7584803,-73.5632245
1149,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",18915.61,Outgoing,Disposed,40.7614568,-73.4349464
1150,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",18915.61,Outgoing,Disposed,40.7433395,-73.4136276
1151,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1061 State Rte 1006, Port Carbon, PA 17965, USA",18915.61,Outgoing,Disposed,40.7384033,-76.1545867
1152,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Brick,2019,"131 Old Northport Rd, Kings Park, NY 11754, USA",5288.17,Outgoing,Recycled,40.8695478,-73.2693296
1153,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Bulk Metal (from C&D Debris),2019,"125 Hopper St, Westbury, NY 11590, USA",10290.78,Outgoing,Recycled,40.7574934,-73.5661563
1154,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Concrete,2019,"980 E 149th St, Bronx, NY 10455, USA",10549.63,Outgoing,Recycled,40.8058856,-73.902654
1155,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Concrete,2019,"3968 Middle Country Rd, Calverton, NY 11933, USA",10549.63,Outgoing,Recycled,40.9337951,-72.7602838
1156,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Other Masonry Materials,2019,"131 Old Northport Rd, Kings Park, NY 11754, USA",4584.62,Outgoing,Recycled,40.8695478,-73.2693296
1157,[30W34],Westbury Recycling Inc,-73.56810451,40.75737426,Transfer Facility,Other Masonry Materials,2019,"3968 Middle Country Rd, Calverton, NY 11933, USA",4584.62,Outgoing,Recycled,40.9337951,-72.7602838
1158,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA",852.5,Incoming,Unknown,40.9848784,-72.6151169
1159,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA",852.5,Incoming,Unknown,40.7830603,-73.9712488
1160,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Queens, NY, USA",852.5,Incoming,Unknown,40.7282239,-73.7948516
1161,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Nassau County, NY, USA",852.5,Incoming,Unknown,40.6546145,-73.5594128
1162,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Suffolk County, NY, USA",4611.8,Incoming,Unknown,40.9848784,-72.6151169
1163,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Suffolk County, NY, USA",4611.8,Incoming,Unknown,40.9848784,-72.6151169
1164,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Queens, NY, USA",4611.8,Incoming,Unknown,40.7282239,-73.7948516
1165,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,General C&D Debris,2019,"Suffolk County, NY, USA",14932,Incoming,Unknown,40.9848784,-72.6151169
1166,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",14932,Incoming,Unknown,40.7830603,-73.9712488
1167,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",14932,Incoming,Unknown,40.7282239,-73.7948516
1168,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,General C&D Debris,2019,"Nassau County, NY, USA",14932,Incoming,Unknown,40.6546145,-73.5594128
1169,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA",7.1,Incoming,Unknown,40.9848784,-72.6151169
1170,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Babylon, NY, USA",31029.4,Outgoing,Recycled,40.7107127,-73.3673169
1171,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Brookhaven, NY, USA",31029.4,Outgoing,Recycled,40.8273786,-72.995048
1172,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Huntington, NY, USA",31029.4,Outgoing,Recycled,40.8681539,-73.425676
1173,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"401 Main St, Islip, NY 11751, USA",31029.4,Outgoing,Recycled,40.7294056,-73.2166187
1174,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Smithtown, NY, USA",31029.4,Outgoing,Recycled,40.8559314,-73.2006687
1175,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Southampton, NY, USA",31029.4,Outgoing,Recycled,40.8598637,-72.5678012
1176,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Southold, NY, USA",31029.4,Outgoing,Recycled,41.0801973,-72.4731529
1177,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Riverhead, NY 11901, USA",31029.4,Outgoing,Recycled,40.9170435,-72.6620402
1178,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Queens, NY, USA",31029.4,Outgoing,Recycled,40.7282239,-73.7948516
1179,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Hempstead, NY, USA",31029.4,Outgoing,Recycled,40.6450219,-73.6339087
1180,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Babylon, NY, USA",4841.2,Outgoing,Recycled,40.7107127,-73.3673169
1181,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Brookhaven, NY, USA",4841.2,Outgoing,Recycled,40.8273786,-72.995048
1182,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"401 Main St, Islip, NY 11751, USA",4841.2,Outgoing,Recycled,40.7294056,-73.2166187
1183,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Southampton, NY, USA",4841.2,Outgoing,Recycled,40.8598637,-72.5678012
1184,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Southold, NY, USA",4841.2,Outgoing,Recycled,41.0801973,-72.4731529
1185,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Queens, NY, USA",4841.2,Outgoing,Recycled,40.7282239,-73.7948516
1186,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Hempstead, NY, USA",4841.2,Outgoing,Recycled,40.6450219,-73.6339087
1187,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Smithtown, NY, USA",4841.2,Outgoing,Recycled,40.8559314,-73.2006687
1188,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Suffolk County, NY, USA",4841.2,Outgoing,Recycled,40.9848784,-72.6151169
1189,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Queens, NY, USA",4841.2,Outgoing,Recycled,40.7282239,-73.7948516
1190,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Soil,2019,"Nassau County, NY, USA",4841.2,Outgoing,Recycled,40.6546145,-73.5594128
1191,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA",31029.4,Outgoing,Recycled,40.9848784,-72.6151169
1192,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Queens, NY, USA",31029.4,Outgoing,Recycled,40.7282239,-73.7948516
1193,[52W139R],Westhampton Property Associates Inc,-72.69126913,40.84352134,Transfer Facility,Concrete,2019,"Nassau County, NY, USA",31029.4,Outgoing,Recycled,40.6546145,-73.5594128
1194,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA",836,Incoming,Unknown,40.9848784,-72.6151169
1195,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt and Road Material,2019,"Nassau County, NY, USA",836,Incoming,Unknown,40.6546145,-73.5594128
1196,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA",1167,Incoming,Unknown,40.9848784,-72.6151169
1197,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2019,"Nassau County, NY, USA",1167,Incoming,Unknown,40.6546145,-73.5594128
1198,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA",2973,Incoming,Unknown,40.9848784,-72.6151169
1199,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Masonry,2019,"Nassau County, NY, USA",2973,Incoming,Unknown,40.6546145,-73.5594128
1200,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt and Road Material,2020,"Nassau County, NY, USA",1386,Incoming,Unknown,40.6546145,-73.5594128
1201,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt and Road Material,2020,"Suffolk County, NY, USA",1386,Incoming,Unknown,40.9848784,-72.6151169
1202,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2020,"Nassau County, NY, USA",1322,Incoming,Unknown,40.6546145,-73.5594128
1203,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2020,"Suffolk County, NY, USA",1322,Incoming,Unknown,40.9848784,-72.6151169
1204,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Masonry,2020,"Nassau County, NY, USA",3033,Incoming,Unknown,40.6546145,-73.5594128
1205,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Masonry,2020,"Suffolk County, NY, USA",3033,Incoming,Unknown,40.9848784,-72.6151169
1206,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,"Rock, Stone, and Gravel",2020,"Nassau County, NY, USA",467,Incoming,Unknown,40.6546145,-73.5594128
1207,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,"Rock, Stone, and Gravel",2020,"Suffolk County, NY, USA",467,Incoming,Unknown,40.9848784,-72.6151169
1208,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt Pavement,2020,"Manhattan, New York, NY, USA",108,Outgoing,Recycled,40.7830603,-73.9712488
1209,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2020,"Manhattan, New York, NY, USA",611,Outgoing,Recycled,40.7830603,-73.9712488
1210,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Other Masonry Materials,2020,"Manhattan, New York, NY, USA",5132,Outgoing,Recycled,40.7830603,-73.9712488
1211,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt Pavement,2019,"Suffolk County, NY, USA",650,Outgoing,Recycled,40.9848784,-72.6151169
1212,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Asphalt Pavement,2019,"Nassau County, NY, USA",650,Outgoing,Recycled,40.6546145,-73.5594128
1213,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA",1112,Outgoing,Recycled,40.9848784,-72.6151169
1214,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Concrete,2019,"Nassau County, NY, USA",1112,Outgoing,Recycled,40.6546145,-73.5594128
1215,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Other Masonry Materials,2019,"Suffolk County, NY, USA",2363,Outgoing,Recycled,40.9848784,-72.6151169
1216,[52W179R],White Post Wholesale Growers,-73.4193624,40.84771997,Transfer Facility,Other Masonry Materials,2019,"Nassau County, NY, USA",2363,Outgoing,Recycled,40.6546145,-73.5594128
1217,[52W08],Winters Bros Waste Systems of LI LLC Excel TS,-72.9871221,40.81724138,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",17895.23,Incoming,Unknown,40.7830603,-73.9712488
1218,[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",18498.8,Outgoing,Transferred,40.8007112,-72.9232204
1219,[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",18498.8,Outgoing,Transferred,40.7433395,-73.4136276
1220,[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA",18498.8,Outgoing,Transferred,40.7395179,-73.3767253
1221,[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"82 Old Dock Rd # A, Yaphank, NY 11980, USA",18498.8,Outgoing,Transferred,40.810894,-72.9450531
1222,[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Metal,2019,"71 Peconic Ave, Medford, NY 11763, USA",266.4,Outgoing,Recycled,40.8177235,-72.9748653
1223,[52W08],Winters Bros Waste Systems Medford Facility,-72.9871221,40.81724138,Transfer Facility,Wire,2019,"12 Mill Brook Rd, Plainfield, CT 06374, USA",458.54,Outgoing,Recycled,41.6640548,-71.9243392
1224,[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Bronx, NY, USA",17862.49,Incoming,Unknown,40.8447819,-73.8648268
1225,[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Queens, NY, USA",17862.49,Incoming,Unknown,40.7282239,-73.7948516
1226,[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Manhattan, New York, NY, USA",17862.49,Incoming,Unknown,40.7830603,-73.9712488
1227,[03W89],All City Recycling LLC,-73.91696431,40.80549689,Transfer Facility,Fill,2019,"Brooklyn, NY, USA",17862.49,Incoming,Unknown,40.6781784,-73.9441579
1228,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Brooklyn, NY, USA",73.7,Incoming,Unknown,40.6781784,-73.9441579
1229,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Manhattan, New York, NY, USA",73.7,Incoming,Unknown,40.7830603,-73.9712488
1230,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Queens, NY, USA",73.7,Incoming,Unknown,40.7282239,-73.7948516
1231,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Bronx, NY, USA",73.7,Incoming,Unknown,40.8447819,-73.8648268
1232,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Masonry,2019,"Staten Island, NY, USA",73.7,Incoming,Unknown,40.5795317,-74.1502007
1233,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",619217.5,Incoming,Unknown,40.6781784,-73.9441579
1234,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",619217.5,Incoming,Unknown,40.7830603,-73.9712488
1235,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",619217.5,Incoming,Unknown,40.7282239,-73.7948516
1236,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Bronx, NY, USA",619217.5,Incoming,Unknown,40.8447819,-73.8648268
1237,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,General C&D Debris,2019,"Staten Island, NY, USA",619217.5,Incoming,Unknown,40.5795317,-74.1502007
1238,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Concrete,2019,"594 Scholes St, Brooklyn, NY 11237, USA",73.7,Incoming,Unknown,40.7119293,-73.9240417
1239,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Asphalt Pavement,2019,"3798 Railroad Ave, Long Island City, NY 11101, USA",169.3,Outgoing,Recycled,40.731602,-73.938418
1240,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Asphalt Pavement,2019,"Bronx, NY, USA",169.3,Outgoing,Recycled,40.8447819,-73.8648268
1241,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Asphalt Pavement,2019,"350 Neelytown Rd, Montgomery, NY 12549, USA",169.3,Outgoing,Recycled,41.4913018,-74.2282736
1242,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Bulk Metal (from C&D Debris),2019,"540 Kingsland Ave, Brooklyn, NY 11222, USA",1350,Outgoing,Recycled,40.7351828,-73.944634
1243,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Brooklyn, NY, USA",501451.9,Outgoing,Recycled,40.6781784,-73.9441579
1244,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Manhattan, New York, NY, USA",501451.9,Outgoing,Recycled,40.7830603,-73.9712488
1245,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Queens, NY, USA",501451.9,Outgoing,Recycled,40.7282239,-73.7948516
1246,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Bronx, NY, USA",501451.9,Outgoing,Recycled,40.8447819,-73.8648268
1247,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Colonie, NY 12205, USA",501451.9,Outgoing,Recycled,42.7178558,-73.8334554
1248,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Newark, NJ, USA",501451.9,Outgoing,Recycled,40.735657,-74.1723667
1249,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Monroe County, PA, USA",501451.9,Outgoing,Recycled,41.0458376,-75.2479061
1250,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"Port Of Coeymans, 12045, 2170 River Rd, Ravena, NY 12143, USA",501451.9,Outgoing,Recycled,42.4884083,-73.7927763
1251,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"1 Madison St #300, Troy, NY 12180, USA",501451.9,Outgoing,Recycled,42.7189331,-73.6983489
1252,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Processed Fill,2019,"12 E 2nd St, Bayonne, NJ 07002, USA",501451.9,Outgoing,Recycled,40.647293,-74.123146
1253,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Brooklyn, NY, USA",8903.8,Outgoing,Recycled,40.6781784,-73.9441579
1254,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Manhattan, New York, NY, USA",8903.8,Outgoing,Recycled,40.7830603,-73.9712488
1255,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Queens, NY, USA",8903.8,Outgoing,Recycled,40.7282239,-73.7948516
1256,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Bronx, NY, USA",8903.8,Outgoing,Recycled,40.8447819,-73.8648268
1257,[24WA3],Allocco Recycling Ltd (Kingsland Ave),-73.94365964,40.73160549,Transfer Facility,Soil/Sand,2019,"Colonie, NY 12205, USA",8903.8,Outgoing,Recycled,42.7178558,-73.8334554
