,Facility ID,Facility Name,Facility Long,Facility Lat,Facility Type,Material,Year,Service Area Address,Service Area Coordinates,Amount/tons,Direction,Destiny,Facility Region
1821,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Fill,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",24714.15,Outgoing,Recycled,2
1822,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Fill,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",24714.15,Outgoing,Recycled,2
1823,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Concrete,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",7684.1,Outgoing,Recycled,2
1824,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Concrete,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",7684.1,Outgoing,Recycled,2
1825,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Concrete,2019.0,"Orange County, NY, USA","(41.3911653, -74.3118212)",7684.1,Outgoing,Recycled,2
1826,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Concrete,2019.0,"Rockland County, NY, USA","(41.1489458, -73.98300290000002)",7684.1,Outgoing,Recycled,2
1827,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Concrete,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",7684.1,Outgoing,Recycled,2
1828,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Concrete,2019.0,"Westchester County, NY, USA","(41.1220194, -73.7948516)",7684.1,Outgoing,Recycled,2
1829,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Asphalt and Road Material,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",82444.62,Outgoing,Recycled,2
1830,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Asphalt and Road Material,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",82444.62,Outgoing,Recycled,2
1831,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Fill,2019.0,"New Jersey, USA","(40.0583238, -74.4056612)",65055.61,Outgoing,Recycled,2
1832,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Fill,2019.0,"Oswego County, NY, USA","(43.482533, -76.17837390000001)",65055.61,Outgoing,Recycled,2
1833,[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186172926788,40.75839265412257,Transfer Facility,Fill,2019.0,"Pennsylvania, USA","(41.2033216, -77.1945247)",65055.61,Outgoing,Recycled,2
1834,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Concrete,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",90320.0,Incoming,,2
1835,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Concrete,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",90320.0,Incoming,,2
1836,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Masonry,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",94345.0,Incoming,,2
1837,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Masonry,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",94345.0,Incoming,,2
1838,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Soil,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",29565.0,Incoming,,2
1839,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Soil,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",29565.0,Incoming,,2
1840,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Fill,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",437758.0,Incoming,,2
1841,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Fill,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",437758.0,Incoming,,2
1842,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Fill,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",437758.0,Incoming,,2
1843,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",46891.0,Incoming,,2
1844,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",46891.0,Incoming,,2
1845,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",46891.0,Incoming,,2
1846,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",22679.0,Incoming,,2
1847,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",22679.0,Incoming,,2
1848,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"356 Meredith Ave, Staten Island, NY 10314, USA","(40.6008116, -74.19531599999999)",30751.0,Outgoing,Recycled,2
1849,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"411 Bergen Ave #3920, Kearny, NJ 07032, USA","(40.7555389, -74.1421203)",30751.0,Outgoing,Recycled,2
1850,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"1 Crows Mill Rd, Keasbey, NJ 08832, USA","(40.5097522, -74.3135057)",30751.0,Outgoing,Recycled,2
1851,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"356 Meredith Ave, Staten Island, NY 10314, USA","(40.6008116, -74.19531599999999)",61751.0,Outgoing,Recycled,2
1852,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Asphalt and Road Material,2019.0,"411 Bergen Ave #3920, Kearny, NJ 07032, USA","(40.7555389, -74.1421203)",61751.0,Outgoing,Recycled,2
1853,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Concrete,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",92735.0,Outgoing,Recycled,2
1854,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Concrete,2019.0,"Middlesex County, NJ, USA","(40.4111363, -74.35874729999999)",92735.0,Outgoing,Recycled,2
1855,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Masonry,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",327174.0,Outgoing,Recycled,2
1856,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Masonry,2019.0,"New Jersey, USA","(40.0583238, -74.4056612)",327174.0,Outgoing,Recycled,2
1857,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Masonry,2019.0,"Pennsylvania, USA","(41.2033216, -77.1945247)",327174.0,Outgoing,Recycled,2
1858,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Masonry,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",327174.0,Outgoing,Recycled,2
1859,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Soil,2019.0,"201 Edward Curry Ave # 107, Staten Island, NY 10314, USA","(40.611349, -74.18365299999999)",164759.0,Outgoing,Recycled,2
1860,[43W47],Faztec Industries,-74.18372746865656,40.6130898465774,Transfer Facility,Soil,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",164759.0,Outgoing,Recycled,2
1861,[43W13],Flag Container Services Inc,-74.13182439512342,40.6410525997227,Transfer Facility,General C&D Debris,2019.0,"Manhattan, New York, NY, USA","(40.7830603, -73.9712488)",128560.0,Incoming,,2
1862,[43W13],Flag Container Services Inc,-74.13182439512342,40.6410525997227,Transfer Facility,General C&D Debris,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",128560.0,Incoming,,2
1863,[43W13],Flag Container Services Inc,-74.13182439512342,40.6410525997227,Transfer Facility,General C&D Debris,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",128560.0,Incoming,,2
1864,[43W13],Flag Container Services Inc,-74.13182439512342,40.6410525997227,Transfer Facility,Concrete,2019.0,"200 Bloomfield Ave, Staten Island, NY 10314, USA","(40.612779, -74.1861179)",100.0,Outgoing,Recycled,2
1865,[43W13],Flag Container Services Inc,-74.13182439512342,40.6410525997227,Transfer Facility,Metals,2019.0,"2453 Arthur Kill Rd, Staten Island, NY 10309, USA","(40.5546795, -74.217852)",5350.0,Outgoing,Recycled,2
1866,[43W13],Flag Container Services Inc,-74.13182439512342,40.6410525997227,Transfer Facility,General C&D Debris,2019.0,"9676 OH-7, Rogers, OH 44455, USA","(40.760557, -80.63577219999999)",169032.0,Outgoing,Disposed,2
1867,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",212489.22,Incoming,,2
1868,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",212489.22,Incoming,,2
1869,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",212489.22,Incoming,,2
1870,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",212489.22,Incoming,,2
1871,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2019.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",212489.22,Incoming,,2
1872,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2019.0,"Manhattan, New York, NY, USA","(40.7830603, -73.9712488)",212489.22,Incoming,,2
1873,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2020.0,"540 Kingsland Ave, Brooklyn, NY 11222, USA","(40.7351828, -73.944634)",161690.58,Incoming,,2
1874,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2020.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",161690.58,Incoming,,2
1875,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2020.0,"New York County, New York, NY, USA","(40.7830603, -73.9712488)",161690.58,Incoming,,2
1876,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2020.0,"Queens, NY, USA","(40.7282239, -73.7948516)",161690.58,Incoming,,2
1877,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2020.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",161690.58,Incoming,,2
1878,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2020.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",161690.58,Incoming,,2
1879,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2020.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",161690.58,Incoming,,2
1880,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Concrete,2019.0,"540 Kingsland Ave, Brooklyn, NY 11222, USA","(40.7351828, -73.944634)",21591.3,Outgoing,Recycled,2
1881,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Concrete,2019.0,"5900 Sylon Blvd, Hainesport, NJ 08036, USA","(39.978693, -74.84709699999999)",21591.3,Outgoing,Recycled,2
1882,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Metals,2019.0,"540 Kingsland Ave, Brooklyn, NY 11222, USA","(40.7351828, -73.944634)",12873.1,Outgoing,Recycled,2
1883,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,General C&D Debris,2019.0,"New Jersey, USA","(40.0583238, -74.4056612)",59778.7,Outgoing,AOC,2
1884,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"1061 State Rte 1006, Port Carbon, PA 17965, USA","(40.7384033, -76.1545867)",149646.4,Outgoing,Disposed,2
1885,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"99 Commonwealth Rd, Hegins, PA 17938, USA","(40.6761833, -76.37677599999999)",149646.4,Outgoing,Disposed,2
1886,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"1000 Main St, Simpson, PA 18407, USA","(41.61840309999999, -75.48678249999999)",149646.4,Outgoing,AOC,2
1887,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"503 Monroeville Rd, Swedesboro, NJ 08085, USA","(39.711399, -75.28054039999999)",149646.4,Outgoing,AOC,2
1888,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"43 Manning Ridge Rd, Painted Post, NY 14870, USA","(42.2024643, -77.11433819999999)",149646.4,Outgoing,Disposed,2
1889,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"249 Dunham Dr, Dunmore, PA 18512, USA","(41.4272689, -75.60848229999999)",149646.4,Outgoing,Disposed,2
1890,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",149646.4,Outgoing,Disposed,2
1891,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"136 Spagnoli Rd, Melville, NY 11747, USA","(40.7614568, -73.4349464)",149646.4,Outgoing,AOC,2
1892,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"620 Newville Rd, Newburg, PA 17240, USA","(40.1432771, -77.50442919999999)",149646.4,Outgoing,Disposed,2
1893,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Residue,2020.0,"2335 Applebutter Rd, Bethlehem, PA 18015, USA","(40.6239686, -75.3076904)",149646.4,Outgoing,Disposed,2
1894,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Concrete,2020.0,"540 Kingsland Ave, Brooklyn, NY 11222, USA","(40.7351828, -73.944634)",3502.7,Outgoing,Recycled,2
1895,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Concrete,2020.0,"5900 Sylon Blvd, Hainesport, NJ 08036, USA","(39.978693, -74.84709699999999)",3502.7,Outgoing,Recycled,2
1896,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Wood,2020.0,"24 Transfer Rd, Columbus, NJ 08022, USA","(40.0765037, -74.7626724)",2081.8,Outgoing,Recycled,2
1897,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Wood,2020.0,"6000 Asbury Ave, Tinton Falls, NJ 07753, USA","(40.2525754, -74.1113142)",2081.8,Outgoing,Recycled,2
1898,[24WF7],GADS Inc,-73.9239689104422,40.712316696091094,Transfer Facility,Metals,2020.0,"540 Kingsland Ave, Brooklyn, NY 11222, USA","(40.7351828, -73.944634)",4971.8,Outgoing,Recycled,2
1899,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",214216.2,Incoming,,2
1900,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",214216.2,Incoming,,2
1901,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Manhattan, New York, NY, USA","(40.7830603, -73.9712488)",214216.2,Incoming,,2
1902,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",214216.2,Incoming,,2
1903,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Westchester County, NY, USA","(41.1220194, -73.7948516)",214216.2,Incoming,,2
1904,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",214216.2,Incoming,,2
1905,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",40175.8,Incoming,,2
1906,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",40175.8,Incoming,,2
1907,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Manhattan, New York, NY, USA","(40.7830603, -73.9712488)",40175.8,Incoming,,2
1908,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",40175.8,Incoming,,2
1909,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Pennsylvania, USA","(41.2033216, -77.1945247)",40175.8,Incoming,,2
1910,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,General C&D Debris,2019.0,"Pennsylvania, USA","(41.2033216, -77.1945247)",25581.6,Outgoing,Recycled,2
1911,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,General C&D Debris,2019.0,"New Jersey, USA","(40.0583238, -74.4056612)",25581.6,Outgoing,Recycled,2
1912,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,General C&D Debris,2019.0,"Connecticut, USA","(41.6032207, -73.087749)",25581.6,Outgoing,Recycled,2
1913,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Asphalt and Road Material,2019.0,"7 Edison Ave, Mt Vernon, NY 10550, USA","(40.89058259999999, -73.8249514)",86.4,Outgoing,Recycled,2
1914,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",68021.3,Outgoing,Recycled,2
1915,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",68021.3,Outgoing,Recycled,2
1916,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"Manhattan, New York, NY, USA","(40.7830603, -73.9712488)",68021.3,Outgoing,Recycled,2
1917,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",68021.3,Outgoing,Recycled,2
1918,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"Westchester County, NY, USA","(41.1220194, -73.7948516)",68021.3,Outgoing,Recycled,2
1919,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"Connecticut, USA","(41.6032207, -73.087749)",68021.3,Outgoing,Recycled,2
1920,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"New Jersey, USA","(40.0583238, -74.4056612)",68021.3,Outgoing,Recycled,2
1921,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Fill,2019.0,"Pennsylvania, USA","(41.2033216, -77.1945247)",68021.3,Outgoing,Recycled,2
1922,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Sand,2019.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",24311.9,Outgoing,Recycled,2
1923,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Sand,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",24311.9,Outgoing,Recycled,2
1924,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Sand,2019.0,"Manhattan, New York, NY, USA","(40.7830603, -73.9712488)",24311.9,Outgoing,Recycled,2
1925,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Sand,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",24311.9,Outgoing,Recycled,2
1926,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",128754.3,Outgoing,Recycled,2
1927,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Brooklyn, NY, USA","(40.6781784, -73.9441579)",128754.3,Outgoing,Recycled,2
1928,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Manhattan, New York, NY, USA","(40.7830603, -73.9712488)",128754.3,Outgoing,Recycled,2
1929,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Queens, NY, USA","(40.7282239, -73.7948516)",128754.3,Outgoing,Recycled,2
1930,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",128754.3,Outgoing,Recycled,2
1931,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Westchester County, NY, USA","(41.1220194, -73.7948516)",128754.3,Outgoing,Recycled,2
1932,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"New Jersey, USA","(40.0583238, -74.4056612)",128754.3,Outgoing,Recycled,2
1933,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Connecticut, USA","(41.6032207, -73.087749)",128754.3,Outgoing,Recycled,2
1934,[41MB1],Hunters Point Recycling Inc,-73.93907308460125,40.74077903075116,Transfer Facility,Concrete,2019.0,"Pennsylvania, USA","(41.2033216, -77.1945247)",128754.3,Outgoing,Recycled,2
1935,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,Concrete,2019.0,"New York, NY, USA","(40.7127753, -74.0059728)",2745.9,Incoming,,2
1936,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,"Rock, Stone, and Gravel",2019.0,"New Jersey, USA","(40.0583238, -74.4056612)",6427.1,Incoming,,2
1937,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,Fill,2019.0,"New York, NY, USA","(40.7127753, -74.0059728)",77391.6,Incoming,,2
1938,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,"Rock, Stone, and Gravel",2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",14510.0,Outgoing,Recycled,2
1939,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,"Rock, Stone, and Gravel",2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",14510.0,Outgoing,Recycled,2
1940,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,Fill,2019.0,"Fresh Kills, Staten Island, NY 10312, USA","(40.5642714, -74.186255)",119352.6,Outgoing,Recycled,2
1941,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,Fill,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",119352.6,Outgoing,Recycled,2
1942,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,Concrete,2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",5153.7,Outgoing,Recycled,2
1943,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,Asphalt and Road Material,2019.0,"356 Meredith Ave, Staten Island, NY 10314, USA","(40.6008116, -74.19531599999999)",280.0,Outgoing,Recycled,2
1944,[43M27],J & A Bruno; LLC,-74.19383574506215,40.59923336961994,Transfer Facility,"Rock, Stone, and Gravel",2019.0,"Staten Island, NY, USA","(40.5795317, -74.1502007)",6463.4,Outgoing,Recycled,2
1945,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,General C&D Debris,2020.0,"Bronx, NY, USA","(40.8447819, -73.8648268)",76827.94,Incoming,,2
1946,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,General C&D Debris,2020.0,"136 Spagnoli Rd, Melville, NY 11747, USA","(40.7614568, -73.4349464)",53162.7,Outgoing,Disposed,2
1947,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,General C&D Debris,2020.0,"315 Partition St Ext, Rensselaer, NY 12144, USA","(42.643814, -73.73051699999999)",53162.7,Outgoing,Disposed,2
1948,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,General C&D Debris,2020.0,"43 Manning Ridge Rd, Painted Post, NY 14870, USA","(42.2024643, -77.11433819999999)",53162.7,Outgoing,Disposed,2
1949,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,General C&D Debris,2020.0,"1879 NY-5, Stanley, NY 14561, USA","(42.8602701, -77.0812026)",53162.7,Outgoing,Disposed,2
1950,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,General C&D Debris,2020.0,"1786 Salcman Rd, Waterloo, NY 13165, USA","(42.914026, -76.844965)",53162.7,Outgoing,Disposed,2
1951,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,Concrete,2020.0,"1 Lane Gate Rd, Cold Spring, NY 10516, USA","(41.4309013, -73.9166384)",7530.0,Outgoing,Recycled,2
1952,[03CP0073],JD Recycling; Inc.,-73.88437739510115,40.806717787414094,Transfer Facility,Concrete,2020.0,"1390 Viele Ave, Bronx, NY 10474, USA","(40.8074264, -73.88060759999999)",7530.0,Outgoing,Recycled,2
